cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,9,0,0,1,0,0,1,0,0,0,0,0,1,0,16127.634789,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,16176.879498,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,1,0,0,0,0,0,1,0,16241.192144,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,0,1,0,0,1,0,0,0,0,0,0,1,16411.296952,0,0
1,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,449.5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,16638.733664,0,0
1,0,1,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,16673.280444,0,0
1,0,0,1,0,0,34.5,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,16691.497161,0,0
1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,151.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16697.372052,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,16699.075831,0,0
1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,16964.023129,0,0
1,0,1,0,0,0,54.5,1,0,0,0,1,0,0,0,0,0,249.5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,16985.966823,0,0
1,0,0,0,1,0,54.5,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,17038.372261,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,17124.808895,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,17210.037315,0,0
1,0,1,0,0,0,44.5,1,1,0,1,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,17413.088168,0,0
1,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,800,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,17430.996754,0,0
1,0,1,0,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,17474.292146,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2,0,0,0,1,0,1,0,0,0,0,0,0,1,17662.340577,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,249.5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,17780.032044,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,17842.563276,0,0
1,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,103,2,0,0,0,0,1,0,0,1,0,0,0,0,0,17861.845641,0,0
1,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,449.5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,18028.76146,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,18085.02701,0,0
1,0,0,1,0,0,54.5,1,0,0,0,1,0,0,0,0,0,349.5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,18155.010054,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,9,0,1,0,0,0,0,0,0,1,0,0,0,0,18192.891296,0,0
1,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,18286.252644,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18297.711037,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,18549.649549,0,0
1,0,0,1,0,0,54.5,0,0,0,0,0,0,1,0,0,0,249.5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,18577.815132,0,0
1,0,1,0,0,0,34.5,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,18621.563753,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,249.5,9,0,0,1,0,0,0,0,0,0,1,0,0,0,18772.522987,0,0
1,0,0,1,0,0,60,1,0,0,0,1,0,0,0,0,0,249.5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,18963.168667,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,18975.367071,0,0
1,0,1,0,0,0,44.5,0,0,1,0,0,0,0,0,0,0,249.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,19020.919523,0,0
1,0,0,1,0,0,19,0,0,0,0,1,0,0,0,0,0,103,2,0,0,1,0,0,1,1,0,0,0,0,0,0,19029.83719,0,0
1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,19289.159558,0,0
1,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,349.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,19413.243175,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,2,0,0,1,0,0,1,0,0,1,0,0,0,0,19467.537417,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,19487.216443,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,19600.011493,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,3.3,0,0,0,1,0,1,0,0,0,0,0,1,0,19599.135546,0,0
1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,0,0,0,0,0,0,0,1,19631.75164,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,20163.04371,0,0
1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,20393.155105,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,6.5,0,0,1,0,0,1,0,0,0,0,0,0,1,20517.015256,0,0
1,0,0,0,1,0,54.5,0,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,20533.064425,0,0
1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,20543.411195,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,20615.931941,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,20638.626754,0,0
1,0,0,0,1,0,54.5,0,1,0,0,0,0,1,0,0,0,151.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,20654.268207,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,20695.091965,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,1,0,0,0,0,0,0,1,20869.343974,0,0
1,0,1,0,0,0,54.5,1,0,1,0,0,0,0,0,0,0,800,17.5,1,0,0,0,0,0,0,0,0,0,0,0,1,20896.178019,0,0
1,0,0,1,0,0,44.5,1,1,0,0,0,1,0,0,0,0,103,4,0,0,1,0,0,1,0,0,0,0,0,1,0,20983.613766,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,21036.125276,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,151.5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21064.6895,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21150.312435,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21374.800923,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,1,0,0,0,0,0,0,1,21431.061725,0,0
1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,12.5,0,0,1,0,0,1,0,0,1,0,0,0,0,21705.378617,0,0
1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,21758.491557,0,0
1,0,0,0,0,1,60,1,1,1,0,0,0,0,0,0,0,249.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21820.494751,0,0
1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,1,0,0,0,0,0,0,1,21891.723722,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,249.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,21893.601456,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21943.055849,0,0
1,0,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21987.104357,0,0
1,0,0,1,0,0,44.5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,22236.077265,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,22371.378016,0,0
1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,22444.375075,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,3.3,0,0,1,0,0,1,0,0,0,0,0,1,0,22686.938287,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,22767.205562,0,0
1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,23267.801717,0,0
1,0,0,0,1,0,34.5,0,1,0,0,0,0,1,0,0,0,103,1,0,1,0,0,0,0,0,0,1,0,0,0,0,23309.220356,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,23489.983512,0,0
1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,249.5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,23621.024365,0,0
1,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,103,2,1,0,0,0,0,0,0,1,0,0,0,0,0,23629.231647,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,449.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24015.364479,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,4,0,0,1,0,0,1,0,0,0,0,1,0,0,24057.339442,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,24130.341861,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,24332.105227,0,0
1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,349.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,25112.861502,0,0
1,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,151.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,25314.36638,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25633.499656,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,9,0,1,0,0,0,0,0,0,0,0,0,0,1,26043.467311,0,0
1,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,151.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,26070.943793,0,0
1,0,1,0,0,0,34.5,0,0,0,0,0,0,1,0,0,0,151.5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,26123.486406,0,0
1,0,0,1,0,0,34.5,1,1,0,0,1,0,0,0,0,0,449.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,26588.104226,0,0
1,0,0,0,1,0,44.5,0,1,0,0,0,1,0,0,0,0,103,1,0,0,1,0,0,1,0,0,1,0,0,0,0,26653.447917,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,27313.50497,0,0
1,0,0,1,0,0,60,1,1,0,0,1,0,0,0,0,0,249.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,27508.251327,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,28095.178512,0,0
1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,28112.57398,0,0
1,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,249.5,20,1,0,0,0,0,0,0,0,0,0,0,1,0,28880.400575,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,28910.69998,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,29644.967284,0,0
1,0,0,1,0,0,60,1,1,0,0,0,0,1,0,0,0,449.5,6.5,0,0,1,0,0,1,0,0,0,0,0,0,1,29655.501006,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,29916.985399,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,1,0,0,0,0,0,1,0,29965.927057,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,30155.915226,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,649.5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,30523.562125,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103,1,0,0,1,0,0,1,0,0,0,1,0,0,0,30580.509085,0,0
1,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,30643.348025,0,0
1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,31140.163515,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,1,0,0,0,0,0,0,1,31479.856142,0,0
1,0,1,0,0,0,54.5,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,31762.305927,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,32009.011132,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,649.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,33406.524014,0,0
1,0,0,0,1,0,54.5,0,1,0,0,0,0,1,0,0,0,103,3.3,0,1,0,0,0,0,0,0,0,1,0,0,0,33914.890095,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,0,1,0,1,0,0,0,0,0,1,0,34306.537068,0,0
1,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,800,20,0,0,0,0,1,0,0,1,0,0,0,0,0,34871.797919,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,800,17.5,1,0,0,0,0,0,0,0,0,0,0,1,0,35340.316923,0,0
1,0,0,1,0,0,60,1,1,0,0,1,0,0,0,0,0,449.5,4,0,0,1,0,0,1,0,0,0,0,0,0,1,35482.547814,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,1,0,0,0,0,0,1,0,36174.733476,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,36464.034876,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,38252.453936,0,0
1,0,0,1,0,0,54.5,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,38887.517206,0,0
1,0,1,0,0,0,60,1,1,0,0,0,0,1,0,0,0,151.5,9,0,1,0,0,0,0,0,0,0,0,0,0,1,39886.472975,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,0,0,0,0,0,0,0,1,40890.710195,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,42667.493547,0,0
1,0,0,0,0,1,24.5,0,0,0,0,0,0,1,0,0,0,103,6.5,0,0,1,0,0,0,0,1,0,0,0,0,0,45324.910304,0,0
1,0,1,0,0,0,44.5,1,0,0,0,0,0,1,0,0,0,151.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,49034.755791,0,0
1,0,0,1,0,0,44.5,1,0,0,0,1,0,0,0,0,0,449.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,30.876041145,0,0
1,0,1,0,0,0,44.5,1,1,0,1,0,0,0,0,0,0,103,4,0,1,0,0,0,0,0,0,0,0,0,1,0,52.093950285,0,0
1,0,0,1,0,0,34.5,1,0,0,0,0,1,0,0,0,0,151.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,146.02782184,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,649.5,17.5,1,0,0,0,0,0,0,0,0,0,0,1,0,373.65222351,0,0
1,0,0,1,0,0,44.5,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,382.79630477,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,545.12250613,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,566.54695938,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,641.2460316,0,0
1,0,0,0,0,1,54.5,0,1,0,0,0,0,1,0,0,0,103,1,0,1,0,0,0,0,0,0,0,1,0,0,0,687.25967137,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,733.14666503,0,0
1,0,0,1,0,0,34.5,1,1,0,1,0,0,0,0,0,0,349.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,741.0200957,0,0
1,0,0,1,0,0,24.5,1,1,1,0,0,0,0,0,0,0,449.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,741.28456386,0,0
1,0,0,1,0,0,24.5,1,0,0,0,1,0,0,0,0,0,249.5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,803.86088391,0,0
1,0,0,1,0,0,44.5,0,0,0,1,0,0,0,0,0,0,151.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,824.9122451,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,833.55204818,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,249.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,894.37365069,0,0
1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,449.5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,938.37481213,0,0
1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,349.5,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,982.91541587,0,0
1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1036.4651366,0,0
1,0,1,0,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1038.1801077,0,0
1,0,0,1,0,0,54.5,1,1,0,1,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1132.1712526,0,0
1,0,1,0,0,0,24.5,0,1,1,0,0,0,0,0,0,0,549.5,20,0,1,0,0,0,0,0,1,0,0,0,0,0,1175.7614918,0,0
1,0,0,1,0,0,24.5,1,0,0,0,1,0,0,0,0,0,349.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1197.4289206,0,0
1,0,0,1,0,0,44.5,1,0,0,0,1,0,0,0,0,0,151.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1321.5447283,0,0
1,0,0,1,0,0,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1524.6593503,0,0
1,0,0,1,0,0,54.5,0,0,1,0,0,0,0,0,0,0,649.5,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1526.642025,0,0
1,0,1,0,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1592.9824546,0,0
1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,249.5,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1614.4144409,0,0
1,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,151.5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1655.9582858,0,0
1,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1661.2085416,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1697.0652915,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1744.1706721,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,649.5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1908.2227452,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2060.5865943,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2077.5461114,0,0
1,0,0,1,0,0,24.5,0,1,1,0,0,0,0,0,0,0,349.5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2100.7362634,0,0
1,0,0,0,1,0,34.5,0,1,0,0,0,0,1,0,0,0,103,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2103.8458023,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,2132.0215743,0,0
1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2140.7131731,0,0
1,0,1,0,0,0,24.5,1,0,1,0,0,0,0,0,0,0,349.5,17.5,0,0,1,0,0,0,0,0,0,0,1,0,0,2213.3680103,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,2215.4781156,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,4,0,0,1,0,0,1,0,0,1,0,0,0,0,2305.0977369,0,0
1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2334.9772669,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2354.6075686,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2358.2168978,0,0
1,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2366.2039397,0,0
1,0,0,1,0,0,24.5,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2408.3736265,0,0
1,0,0,1,0,0,24.5,0,1,1,0,0,0,0,0,0,0,449.5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2526.5495104,0,0
1,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2531.7645203,0,0
1,0,0,1,0,0,34.5,0,0,0,0,0,1,0,0,0,0,103,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2619.4867674,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,2645.0657574,0,0
1,0,1,0,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2667.9975501,0,0
1,0,1,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,2730.2924615,0,0
1,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,249.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2731.2094785,0,0
1,0,1,0,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,2737.841284,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2758.2988932,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,1,0,0,0,0,0,0,1,2763.2126282,0,0
